0	9.677420e-04	4.838710e-02	0.000000e+00
1	1.935484e-03	9.677419e-02	0.000000e+00
2	2.903226e-03	1.451613e-01	0.000000e+00
3	5.161290e-03	2.580645e-01	0.000000e+00
4	8.064516e-03	4.032258e-01	0.000000e+00
5	9.032258e-03	4.516129e-01	0.000000e+00
6	1.129032e-02	5.645161e-01	0.000000e+00
7	1.322581e-02	6.612903e-01	0.000000e+00
8	1.580645e-02	7.903226e-01	0.000000e+00
9	1.709677e-02	8.548387e-01	0.000000e+00
10	2.064516e-02	1.032258e+00	0.000000e+00
11	2.354838e-02	1.177419e+00	0.000000e+00
12	2.709678e-02	1.354839e+00	0.000000e+00
13	3.129032e-02	1.564516e+00	0.000000e+00
14	3.516130e-02	1.758065e+00	0.000000e+00
15	3.838710e-02	1.919355e+00	0.000000e+00
16	4.161290e-02	2.080645e+00	0.000000e+00
17	4.483870e-02	2.241935e+00	0.000000e+00
18	4.645162e-02	2.322581e+00	0.000000e+00
19	5.064516e-02	2.532258e+00	0.000000e+00
20	5.483870e-02	2.741935e+00	0.000000e+00
21	5.838710e-02	2.919355e+00	0.000000e+00
22	6.258064e-02	3.129032e+00	0.000000e+00
23	6.741936e-02	3.370968e+00	0.000000e+00
24	7.096774e-02	3.548387e+00	0.000000e+00
25	7.451612e-02	3.725806e+00	0.000000e+00
26	7.741936e-02	3.870968e+00	0.000000e+00
27	8.129032e-02	4.064516e+00	0.000000e+00
28	8.483870e-02	4.241935e+00	0.000000e+00
29	8.935484e-02	4.467742e+00	0.000000e+00
30	9.322580e-02	4.661290e+00	0.000000e+00
31	9.741936e-02	4.870968e+00	0.000000e+00
32	1.009677e-01	5.048387e+00	0.000000e+00
33	1.038710e-01	5.193548e+00	0.000000e+00
34	1.087097e-01	5.435484e+00	0.000000e+00
35	1.122581e-01	5.612903e+00	0.000000e+00
36	1.161290e-01	5.806452e+00	0.000000e+00
37	1.209677e-01	6.048387e+00	0.000000e+00
38	1.245161e-01	6.225806e+00	0.000000e+00
39	1.283871e-01	6.419355e+00	0.000000e+00
40	1.332258e-01	6.661290e+00	0.000000e+00
41	1.374194e-01	6.870968e+00	0.000000e+00
42	1.419355e-01	7.096774e+00	0.000000e+00
43	1.474194e-01	7.370968e+00	0.000000e+00
44	1.516129e-01	7.580645e+00	0.000000e+00
45	1.558065e-01	7.790323e+00	0.000000e+00
46	1.593548e-01	7.967742e+00	0.000000e+00
47	1.638710e-01	8.193548e+00	0.000000e+00
48	1.683871e-01	8.419355e+00	0.000000e+00
49	1.719355e-01	8.645161e+00	4.838710e-02
50	1.754839e-01	8.870968e+00	9.677419e-02
51	1.790323e-01	9.096774e+00	1.451613e-01
52	1.806452e-01	9.290323e+00	2.580645e-01
53	1.819355e-01	9.500000e+00	4.032258e-01
54	1.854839e-01	9.725806e+00	4.516129e-01
55	1.867742e-01	9.903226e+00	5.645161e-01
56	1.896774e-01	1.014516e+01	6.612903e-01
57	1.916129e-01	1.037097e+01	7.903226e-01
58	1.958064e-01	1.064516e+01	8.548387e-01
59	1.974194e-01	1.090323e+01	1.032258e+00
60	1.990322e-01	1.112903e+01	1.177419e+00
61	2.006452e-01	1.138710e+01	1.354839e+00
62	2.006451e-01	1.159677e+01	1.564516e+00
63	2.009677e-01	1.180645e+01	1.758065e+00
64	2.016129e-01	1.200000e+01	1.919355e+00
65	2.025807e-01	1.220968e+01	2.080645e+00
66	2.032259e-01	1.240323e+01	2.241935e+00
67	2.067742e-01	1.266129e+01	2.322581e+00
68	2.074194e-01	1.290323e+01	2.532258e+00
69	2.080645e-01	1.314516e+01	2.741935e+00
70	2.106451e-01	1.345161e+01	2.919355e+00
71	2.109678e-01	1.367742e+01	3.129032e+00
72	2.112902e-01	1.393548e+01	3.370968e+00
73	2.122581e-01	1.416129e+01	3.548387e+00
74	2.132259e-01	1.438710e+01	3.725806e+00
75	2.151612e-01	1.462903e+01	3.870968e+00
