0	0.000000e+00	0.000000e+00	0.000000e+00
1	2.000000e-03	1.000000e-01	0.000000e+00
2	2.000000e-03	1.000000e-01	0.000000e+00
3	2.000000e-03	1.000000e-01	0.000000e+00
4	2.000000e-03	1.000000e-01	0.000000e+00
5	2.000000e-03	1.000000e-01	0.000000e+00
6	2.000000e-03	1.000000e-01	0.000000e+00
7	2.000000e-03	1.000000e-01	0.000000e+00
8	2.000000e-03	1.000000e-01	0.000000e+00
9	2.000000e-03	1.000000e-01	0.000000e+00
10	2.000000e-03	1.000000e-01	0.000000e+00
11	4.000000e-03	2.000000e-01	0.000000e+00
12	4.000000e-03	2.000000e-01	0.000000e+00
13	6.000000e-03	3.000000e-01	0.000000e+00
14	6.000000e-03	3.000000e-01	0.000000e+00
15	8.000000e-03	4.000000e-01	0.000000e+00
16	1.000000e-02	5.000000e-01	0.000000e+00
17	1.200000e-02	6.000000e-01	0.000000e+00
18	1.400000e-02	7.000000e-01	0.000000e+00
19	1.400000e-02	7.000000e-01	0.000000e+00
20	1.400000e-02	7.000000e-01	0.000000e+00
21	1.400000e-02	7.000000e-01	0.000000e+00
22	1.400000e-02	7.000000e-01	0.000000e+00
23	1.800000e-02	9.000000e-01	0.000000e+00
24	1.800000e-02	9.000000e-01	0.000000e+00
25	2.000000e-02	1.000000e+00	0.000000e+00
26	2.000000e-02	1.000000e+00	0.000000e+00
27	2.200000e-02	1.100000e+00	0.000000e+00
28	2.200000e-02	1.100000e+00	0.000000e+00
29	2.200000e-02	1.100000e+00	0.000000e+00
30	2.200000e-02	1.100000e+00	0.000000e+00
31	2.400000e-02	1.200000e+00	0.000000e+00
32	2.400000e-02	1.200000e+00	0.000000e+00
33	2.600000e-02	1.300000e+00	0.000000e+00
34	2.800000e-02	1.400000e+00	0.000000e+00
35	3.200000e-02	1.600000e+00	0.000000e+00
36	3.200000e-02	1.600000e+00	0.000000e+00
37	3.800000e-02	1.900000e+00	0.000000e+00
38	4.000000e-02	2.000000e+00	0.000000e+00
39	4.600000e-02	2.300000e+00	0.000000e+00
40	5.200000e-02	2.600000e+00	0.000000e+00
41	5.800000e-02	2.900000e+00	0.000000e+00
42	6.400000e-02	3.200000e+00	0.000000e+00
43	7.000000e-02	3.500000e+00	0.000000e+00
44	7.800000e-02	3.900000e+00	0.000000e+00
45	8.800000e-02	4.400000e+00	0.000000e+00
46	9.600000e-02	4.800000e+00	0.000000e+00
47	1.080000e-01	5.400000e+00	0.000000e+00
48	1.180000e-01	5.900000e+00	0.000000e+00
49	1.240000e-01	6.200000e+00	0.000000e+00
50	1.280000e-01	6.500000e+00	1.000000e-01
