0.000000e+00	0.000000e+00	
1.000000e+00	1.000000e-01	
2.000000e+00	1.000000e-01	
3.000000e+00	1.000000e-01	
4.000000e+00	1.000000e-01	
5.000000e+00	1.000000e-01	
6.000000e+00	1.000000e-01	
7.000000e+00	1.000000e-01	
8.000000e+00	1.000000e-01	
9.000000e+00	1.000000e-01	
1.000000e+01	1.000000e-01	
1.100000e+01	2.000000e-01	
1.200000e+01	2.000000e-01	
1.300000e+01	3.000000e-01	
1.400000e+01	3.000000e-01	
1.500000e+01	4.000000e-01	
1.600000e+01	5.000000e-01	
1.700000e+01	6.000000e-01	
1.800000e+01	7.000000e-01	
1.900000e+01	7.000000e-01	
2.000000e+01	7.000000e-01	
2.100000e+01	7.000000e-01	
2.200000e+01	7.000000e-01	
2.300000e+01	9.000000e-01	
2.400000e+01	9.000000e-01	
2.500000e+01	1.000000e+00	
2.600000e+01	1.000000e+00	
2.700000e+01	1.100000e+00	
2.800000e+01	1.100000e+00	
2.900000e+01	1.100000e+00	
3.000000e+01	1.100000e+00	
3.100000e+01	1.200000e+00	
3.200000e+01	1.200000e+00	
3.300000e+01	1.300000e+00	
3.400000e+01	1.400000e+00	
3.500000e+01	1.600000e+00	
3.600000e+01	1.600000e+00	
3.700000e+01	1.900000e+00	
3.800000e+01	2.000000e+00	
3.900000e+01	2.300000e+00	
4.000000e+01	2.600000e+00	
4.100000e+01	2.900000e+00	
4.200000e+01	3.200000e+00	
4.300000e+01	3.500000e+00	
4.400000e+01	3.900000e+00	
4.500000e+01	4.400000e+00	
4.600000e+01	4.800000e+00	
4.700000e+01	5.400000e+00	
4.800000e+01	5.900000e+00	
4.900000e+01	6.200000e+00	
5.000000e+01	6.500000e+00	
5.100000e+01	6.900000e+00	
5.200000e+01	7.200000e+00	
5.300000e+01	7.700000e+00	
5.400000e+01	8.200000e+00	
5.500000e+01	8.600000e+00	
5.600000e+01	9.000000e+00	
5.700000e+01	9.400000e+00	
5.800000e+01	1.000000e+01	
5.900000e+01	1.060000e+01	
6.000000e+01	1.120000e+01	
6.100000e+01	1.170000e+01	
6.200000e+01	1.220000e+01	
6.300000e+01	1.280000e+01	
6.400000e+01	1.340000e+01	
6.500000e+01	1.400000e+01	
6.600000e+01	1.460000e+01	
6.700000e+01	1.520000e+01	
6.800000e+01	1.580000e+01	
6.900000e+01	1.640000e+01	
7.000000e+01	1.720000e+01	
7.100000e+01	1.770000e+01	
7.200000e+01	1.830000e+01	
7.300000e+01	1.900000e+01	
7.400000e+01	1.970000e+01	
