0.000000e+00	0.000000e+00	
1.000000e+00	0.000000e+00	
2.000000e+00	0.000000e+00	
3.000000e+00	5.000000e-01	
4.000000e+00	5.000000e-01	
5.000000e+00	5.000000e-01	
6.000000e+00	1.000000e+00	
7.000000e+00	1.000000e+00	
8.000000e+00	1.500000e+00	
9.000000e+00	1.500000e+00	
1.000000e+01	1.500000e+00	
1.100000e+01	1.500000e+00	
1.200000e+01	2.000000e+00	
1.300000e+01	2.500000e+00	
1.400000e+01	2.500000e+00	
1.500000e+01	2.500000e+00	
1.600000e+01	2.500000e+00	
1.700000e+01	2.500000e+00	
1.800000e+01	2.500000e+00	
1.900000e+01	2.500000e+00	
2.000000e+01	2.500000e+00	
2.100000e+01	2.500000e+00	
2.200000e+01	3.000000e+00	
2.300000e+01	3.000000e+00	
2.400000e+01	3.500000e+00	
2.500000e+01	3.500000e+00	
2.600000e+01	3.500000e+00	
2.700000e+01	3.500000e+00	
2.800000e+01	3.500000e+00	
2.900000e+01	4.000000e+00	
3.000000e+01	4.500000e+00	
3.100000e+01	4.500000e+00	
3.200000e+01	5.000000e+00	
3.300000e+01	5.000000e+00	
3.400000e+01	5.000000e+00	
3.500000e+01	5.000000e+00	
3.600000e+01	5.500000e+00	
3.700000e+01	5.500000e+00	
3.800000e+01	5.500000e+00	
3.900000e+01	5.500000e+00	
4.000000e+01	5.500000e+00	
4.100000e+01	5.500000e+00	
4.200000e+01	6.000000e+00	
4.300000e+01	6.000000e+00	
4.400000e+01	6.000000e+00	
4.500000e+01	6.500000e+00	
4.600000e+01	6.500000e+00	
4.700000e+01	6.500000e+00	
4.800000e+01	7.000000e+00	
4.900000e+01	7.500000e+00	
5.000000e+01	7.500000e+00	
5.100000e+01	8.000000e+00	
5.200000e+01	8.000000e+00	
5.300000e+01	8.500000e+00	
5.400000e+01	9.000000e+00	
5.500000e+01	9.000000e+00	
5.600000e+01	9.500000e+00	
5.700000e+01	1.000000e+01	
5.800000e+01	1.000000e+01	
5.900000e+01	1.050000e+01	
6.000000e+01	1.100000e+01	
6.100000e+01	1.150000e+01	
6.200000e+01	1.200000e+01	
6.300000e+01	1.250000e+01	
6.400000e+01	1.300000e+01	
6.500000e+01	1.350000e+01	
6.600000e+01	1.400000e+01	
6.700000e+01	1.400000e+01	
6.800000e+01	1.450000e+01	
6.900000e+01	1.500000e+01	
7.000000e+01	1.550000e+01	
7.100000e+01	1.600000e+01	
7.200000e+01	1.650000e+01	
7.300000e+01	1.700000e+01	
7.400000e+01	1.750000e+01	
7.500000e+01	1.750000e+01	
7.600000e+01	1.800000e+01	
7.700000e+01	1.850000e+01	
7.800000e+01	1.900000e+01	
7.900000e+01	1.950000e+01	
8.000000e+01	2.000000e+01	
8.100000e+01	2.000000e+01	
8.200000e+01	2.050000e+01	
8.300000e+01	2.100000e+01	
8.400000e+01	2.150000e+01	
8.500000e+01	2.200000e+01	
8.600000e+01	2.250000e+01	
8.700000e+01	2.300000e+01	
8.800000e+01	2.350000e+01	
8.900000e+01	2.350000e+01	
9.000000e+01	2.400000e+01	
9.100000e+01	2.450000e+01	
9.200000e+01	2.500000e+01	
9.300000e+01	2.550000e+01	
9.400000e+01	2.600000e+01	
9.500000e+01	2.650000e+01	
9.600000e+01	2.700000e+01	
9.700000e+01	2.750000e+01	
9.800000e+01	2.750000e+01	
9.900000e+01	2.800000e+01	
1.000000e+02	2.850000e+01	
1.010000e+02	2.900000e+01	
1.020000e+02	2.950000e+01	
1.030000e+02	3.000000e+01	
1.040000e+02	3.050000e+01	
1.050000e+02	3.100000e+01	
1.060000e+02	3.150000e+01	
1.070000e+02	3.200000e+01	
1.080000e+02	3.250000e+01	
1.090000e+02	3.300000e+01	
1.100000e+02	3.350000e+01	
1.110000e+02	3.400000e+01	
1.120000e+02	3.450000e+01	
1.130000e+02	3.500000e+01	
1.140000e+02	3.550000e+01	
1.150000e+02	3.600000e+01	
1.160000e+02	3.650000e+01	
1.170000e+02	3.700000e+01	
1.180000e+02	3.750000e+01	
1.190000e+02	3.750000e+01	
1.200000e+02	3.800000e+01	
1.210000e+02	3.850000e+01	
1.220000e+02	3.900000e+01	
1.230000e+02	3.950000e+01	
1.240000e+02	4.000000e+01	
1.250000e+02	4.050000e+01	
1.260000e+02	4.100000e+01	
1.270000e+02	4.150000e+01	
1.280000e+02	4.200000e+01	
1.290000e+02	4.250000e+01	
1.300000e+02	4.300000e+01	
1.310000e+02	4.350000e+01	
1.320000e+02	4.400000e+01	
1.330000e+02	4.450000e+01	
1.340000e+02	4.450000e+01	
1.350000e+02	4.500000e+01	
1.360000e+02	4.550000e+01	
1.370000e+02	4.600000e+01	
1.380000e+02	4.650000e+01	
1.390000e+02	4.700000e+01	
1.400000e+02	4.750000e+01	
1.410000e+02	4.800000e+01	
1.420000e+02	4.850000e+01	
1.430000e+02	4.900000e+01	
1.440000e+02	4.950000e+01	
1.450000e+02	5.000000e+01	
1.460000e+02	5.050000e+01	
1.470000e+02	5.100000e+01	
1.480000e+02	5.150000e+01	
1.490000e+02	5.200000e+01	
1.500000e+02	5.250000e+01	
1.510000e+02	5.300000e+01	
1.520000e+02	5.350000e+01	
1.530000e+02	5.400000e+01	
1.540000e+02	5.450000e+01	
1.550000e+02	5.500000e+01	
1.560000e+02	5.550000e+01	
1.570000e+02	5.600000e+01	
1.580000e+02	5.650000e+01	
1.590000e+02	5.700000e+01	
1.600000e+02	5.750000e+01	
1.610000e+02	5.800000e+01	
1.620000e+02	5.850000e+01	
1.630000e+02	5.900000e+01	
1.640000e+02	5.950000e+01	
1.650000e+02	6.000000e+01	
1.660000e+02	6.050000e+01	
1.670000e+02	6.100000e+01	
1.680000e+02	6.150000e+01	
1.690000e+02	6.200000e+01	
1.700000e+02	6.250000e+01	
1.710000e+02	6.300000e+01	
1.720000e+02	6.350000e+01	
1.730000e+02	6.400000e+01	
1.740000e+02	6.450000e+01	
1.750000e+02	6.500000e+01	
1.760000e+02	6.550000e+01	
1.770000e+02	6.600000e+01	
1.780000e+02	6.650000e+01	
1.790000e+02	6.700000e+01	
1.800000e+02	6.750000e+01	
1.810000e+02	6.800000e+01	
1.820000e+02	6.850000e+01	
1.830000e+02	6.900000e+01	
1.840000e+02	6.950000e+01	
1.850000e+02	7.000000e+01	
1.860000e+02	7.050000e+01	
1.870000e+02	7.100000e+01	
1.880000e+02	7.150000e+01	
1.890000e+02	7.200000e+01	
1.900000e+02	7.250000e+01	
1.910000e+02	7.300000e+01	
1.920000e+02	7.350000e+01	
1.930000e+02	7.400000e+01	
1.940000e+02	7.450000e+01	
1.950000e+02	7.500000e+01	
1.960000e+02	7.550000e+01	
1.970000e+02	7.600000e+01	
1.980000e+02	7.650000e+01	
1.990000e+02	7.700000e+01	
2.000000e+02	7.750000e+01	
2.010000e+02	7.800000e+01	
2.020000e+02	7.850000e+01	
2.030000e+02	7.900000e+01	
2.040000e+02	7.950000e+01	
2.050000e+02	8.000000e+01	
2.060000e+02	8.050000e+01	
2.070000e+02	8.100000e+01	
2.080000e+02	8.150000e+01	
2.090000e+02	8.200000e+01	
2.100000e+02	8.250000e+01	
2.110000e+02	8.300000e+01	
2.120000e+02	8.350000e+01	
2.130000e+02	8.400000e+01	
2.140000e+02	8.450000e+01	
2.150000e+02	8.500000e+01	
2.160000e+02	8.550000e+01	
2.170000e+02	8.600000e+01	
2.180000e+02	8.650000e+01	
2.190000e+02	8.700000e+01	
2.200000e+02	8.750000e+01	
2.210000e+02	8.800000e+01	
2.220000e+02	8.850000e+01	
2.230000e+02	8.900000e+01	
2.240000e+02	8.950000e+01	
2.250000e+02	9.000000e+01	
2.260000e+02	9.050000e+01	
2.270000e+02	9.100000e+01	
2.280000e+02	9.150000e+01	
2.290000e+02	9.200000e+01	
2.300000e+02	9.250000e+01	
2.310000e+02	9.300000e+01	
2.320000e+02	9.350000e+01	
2.330000e+02	9.400000e+01	
2.340000e+02	9.450000e+01	
2.350000e+02	9.500000e+01	
2.360000e+02	9.550000e+01	
2.370000e+02	9.600000e+01	
2.380000e+02	9.650000e+01	
2.390000e+02	9.700000e+01	
2.400000e+02	9.750000e+01	
2.410000e+02	9.800000e+01	
2.420000e+02	9.850000e+01	
2.430000e+02	9.900000e+01	
2.440000e+02	9.950000e+01	
2.450000e+02	1.000000e+02	
2.460000e+02	1.005000e+02	
2.470000e+02	1.010000e+02	
2.480000e+02	1.010000e+02	
2.490000e+02	1.015000e+02	
2.500000e+02	1.020000e+02	
2.510000e+02	1.025000e+02	
2.520000e+02	1.030000e+02	
2.530000e+02	1.035000e+02	
2.540000e+02	1.040000e+02	
2.550000e+02	1.045000e+02	
2.560000e+02	1.050000e+02	
2.570000e+02	1.055000e+02	
2.580000e+02	1.060000e+02	
2.590000e+02	1.065000e+02	
2.600000e+02	1.070000e+02	
2.610000e+02	1.075000e+02	
2.620000e+02	1.080000e+02	
2.630000e+02	1.085000e+02	
2.640000e+02	1.090000e+02	
2.650000e+02	1.095000e+02	
2.660000e+02	1.100000e+02	
2.670000e+02	1.105000e+02	
2.680000e+02	1.110000e+02	
2.690000e+02	1.115000e+02	
2.700000e+02	1.120000e+02	
2.710000e+02	1.125000e+02	
2.720000e+02	1.130000e+02	
2.730000e+02	1.135000e+02	
2.740000e+02	1.140000e+02	
2.750000e+02	1.145000e+02	
2.760000e+02	1.150000e+02	
2.770000e+02	1.155000e+02	
2.780000e+02	1.160000e+02	
2.790000e+02	1.165000e+02	
2.800000e+02	1.170000e+02	
2.810000e+02	1.175000e+02	
2.820000e+02	1.180000e+02	
2.830000e+02	1.185000e+02	
2.840000e+02	1.190000e+02	
2.850000e+02	1.195000e+02	
2.860000e+02	1.200000e+02	
2.870000e+02	1.205000e+02	
2.880000e+02	1.210000e+02	
2.890000e+02	1.215000e+02	
2.900000e+02	1.220000e+02	
2.910000e+02	1.225000e+02	
2.920000e+02	1.230000e+02	
2.930000e+02	1.235000e+02	
2.940000e+02	1.240000e+02	
2.950000e+02	1.245000e+02	
2.960000e+02	1.250000e+02	
2.970000e+02	1.255000e+02	
2.980000e+02	1.260000e+02	
2.990000e+02	1.265000e+02	
3.000000e+02	1.270000e+02	
3.010000e+02	1.275000e+02	
3.020000e+02	1.280000e+02	
3.030000e+02	1.285000e+02	
3.040000e+02	1.290000e+02	
3.050000e+02	1.295000e+02	
3.060000e+02	1.300000e+02	
3.070000e+02	1.305000e+02	
3.080000e+02	1.310000e+02	
3.090000e+02	1.315000e+02	
3.100000e+02	1.320000e+02	
3.110000e+02	1.325000e+02	
3.120000e+02	1.330000e+02	
3.130000e+02	1.335000e+02	
3.140000e+02	1.340000e+02	
3.150000e+02	1.345000e+02	
3.160000e+02	1.350000e+02	
3.170000e+02	1.355000e+02	
3.180000e+02	1.360000e+02	
3.190000e+02	1.365000e+02	
3.200000e+02	1.370000e+02	
3.210000e+02	1.375000e+02	
3.220000e+02	1.380000e+02	
3.230000e+02	1.385000e+02	
3.240000e+02	1.390000e+02	
3.250000e+02	1.395000e+02	
3.260000e+02	1.400000e+02	
3.270000e+02	1.405000e+02	
3.280000e+02	1.410000e+02	
3.290000e+02	1.415000e+02	
3.300000e+02	1.420000e+02	
3.310000e+02	1.425000e+02	
3.320000e+02	1.430000e+02	
3.330000e+02	1.435000e+02	
3.340000e+02	1.440000e+02	
3.350000e+02	1.445000e+02	
3.360000e+02	1.450000e+02	
3.370000e+02	1.455000e+02	
3.380000e+02	1.460000e+02	
3.390000e+02	1.465000e+02	
3.400000e+02	1.470000e+02	
3.410000e+02	1.475000e+02	
3.420000e+02	1.480000e+02	
3.430000e+02	1.485000e+02	
3.440000e+02	1.490000e+02	
3.450000e+02	1.495000e+02	
3.460000e+02	1.500000e+02	
3.470000e+02	1.505000e+02	
3.480000e+02	1.510000e+02	
3.490000e+02	1.515000e+02	
3.500000e+02	1.520000e+02	
3.510000e+02	1.525000e+02	
3.520000e+02	1.530000e+02	
3.530000e+02	1.535000e+02	
3.540000e+02	1.540000e+02	
